chunking_strategy,retrieval_method,k,trial,query_id,query_type,recall_at_k,mrr,ndcg_at_k,hit_at_k,faithfulness,answer_correctness,context_precision,table_integrity,citation_validity,query_latency_ms,query_cost_usd
fixed_size,dense,10,2,q_0047,mechanical,1.0,0.5,0.6052602440527057,1.0,0.0,0.0,0.0,0.0,0.0,10.174400000323658,0.0
fixed_size,dense,20,2,q_0047,mechanical,1.0,0.5,0.5920234592766022,1.0,0.0,0.0,0.0,0.0,0.0,10.174400000323658,0.0
fixed_size,dense,1,2,q_0048,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.31689999945229,0.0
fixed_size,dense,3,2,q_0048,mechanical,1.0,1.0,0.9197207891481876,1.0,0.0,0.0,0.0,0.0,0.0,10.31689999945229,0.0
fixed_size,dense,5,2,q_0048,mechanical,1.0,1.0,0.9047172294870751,1.0,0.0,0.0,0.0,0.0,0.0,10.31689999945229,0.0
fixed_size,dense,10,2,q_0048,mechanical,1.0,1.0,0.8840530210968295,1.0,0.0,0.0,0.0,0.0,0.0,10.31689999945229,0.0
fixed_size,dense,20,2,q_0048,mechanical,1.0,1.0,0.8498096839391078,1.0,0.0,0.0,0.0,0.0,0.0,10.31689999945229,0.0
fixed_size,dense,1,2,q_0049,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.693799999193288,0.0
fixed_size,dense,3,2,q_0049,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.693799999193288,0.0
fixed_size,dense,5,2,q_0049,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.693799999193288,0.0
fixed_size,dense,10,2,q_0049,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.693799999193288,0.0
fixed_size,dense,20,2,q_0049,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.693799999193288,0.0
fixed_size,dense,1,2,q_0050,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.387199999357108,0.0
fixed_size,dense,3,2,q_0050,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.387199999357108,0.0
fixed_size,dense,5,2,q_0050,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.387199999357108,0.0
fixed_size,dense,10,2,q_0050,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.387199999357108,0.0
fixed_size,dense,20,2,q_0050,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.387199999357108,0.0
fixed_size,dense,1,2,q_0051,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.93190000008326,0.0
fixed_size,dense,3,2,q_0051,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.93190000008326,0.0
fixed_size,dense,5,2,q_0051,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.93190000008326,0.0
fixed_size,dense,10,2,q_0051,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.93190000008326,0.0
fixed_size,dense,20,2,q_0051,mechanical,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.93190000008326,0.0
fixed_size,dense,1,2,q_0052,mechanical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.349399999744492,0.0
fixed_size,dense,3,2,q_0052,mechanical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.349399999744492,0.0
fixed_size,dense,5,2,q_0052,mechanical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.349399999744492,0.0
fixed_size,dense,10,2,q_0052,mechanical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.349399999744492,0.0
fixed_size,dense,20,2,q_0052,mechanical,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.349399999744492,0.0
fixed_size,dense,1,2,q_0053,mechanical,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41889999921841,0.0
fixed_size,dense,3,2,q_0053,mechanical,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41889999921841,0.0
fixed_size,dense,5,2,q_0053,mechanical,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41889999921841,0.0
fixed_size,dense,10,2,q_0053,mechanical,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.41889999921841,0.0
fixed_size,dense,20,2,q_0053,mechanical,1.0,0.0625,0.33212249394690546,1.0,0.0,0.0,0.0,0.0,0.0,9.41889999921841,0.0
fixed_size,dense,1,2,q_0056,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.592100000896608,0.0
fixed_size,dense,3,2,q_0056,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.592100000896608,0.0
fixed_size,dense,5,2,q_0056,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.592100000896608,0.0
fixed_size,dense,10,2,q_0056,tabular,1.0,1.0,0.7529716549381368,1.0,0.0,0.0,0.0,0.0,0.0,8.592100000896608,0.0
fixed_size,dense,20,2,q_0056,tabular,1.0,1.0,0.7529716549381368,1.0,0.0,0.0,0.0,0.0,0.0,8.592100000896608,0.0
fixed_size,dense,1,2,q_0057,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.97159999901487,0.0
fixed_size,dense,3,2,q_0057,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.97159999901487,0.0
fixed_size,dense,5,2,q_0057,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.97159999901487,0.0
fixed_size,dense,10,2,q_0057,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.97159999901487,0.0
fixed_size,dense,20,2,q_0057,tabular,1.0,1.0,0.9937515900838546,1.0,0.0,0.0,0.0,0.0,0.0,11.97159999901487,0.0
fixed_size,dense,1,2,q_0058,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.670100000221282,0.0
fixed_size,dense,3,2,q_0058,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.670100000221282,0.0
fixed_size,dense,5,2,q_0058,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.670100000221282,0.0
fixed_size,dense,10,2,q_0058,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.670100000221282,0.0
fixed_size,dense,20,2,q_0058,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.670100000221282,0.0
fixed_size,dense,1,2,q_0059,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.158000000956235,0.0
fixed_size,dense,3,2,q_0059,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.158000000956235,0.0
fixed_size,dense,5,2,q_0059,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.158000000956235,0.0
fixed_size,dense,10,2,q_0059,tabular,1.0,1.0,0.8315546295836225,1.0,0.0,0.0,0.0,0.0,0.0,10.158000000956235,0.0
fixed_size,dense,20,2,q_0059,tabular,1.0,1.0,0.8315546295836225,1.0,0.0,0.0,0.0,0.0,0.0,10.158000000956235,0.0
fixed_size,dense,1,2,q_0060,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.82859999910579,0.0
fixed_size,dense,3,2,q_0060,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.82859999910579,0.0
fixed_size,dense,5,2,q_0060,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.82859999910579,0.0
fixed_size,dense,10,2,q_0060,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.82859999910579,0.0
fixed_size,dense,20,2,q_0060,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8.82859999910579,0.0
fixed_size,dense,1,2,q_0061,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.029700000610319,0.0
fixed_size,dense,3,2,q_0061,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.029700000610319,0.0
fixed_size,dense,5,2,q_0061,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.029700000610319,0.0
fixed_size,dense,10,2,q_0061,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.029700000610319,0.0
fixed_size,dense,20,2,q_0061,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.029700000610319,0.0
fixed_size,dense,1,2,q_0062,tabular,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.692199998928118,0.0
fixed_size,dense,3,2,q_0062,tabular,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.692199998928118,0.0
fixed_size,dense,5,2,q_0062,tabular,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.692199998928118,0.0
fixed_size,dense,10,2,q_0062,tabular,1.0,0.14285714285714285,0.43334518829986224,1.0,0.0,0.0,0.0,0.0,0.0,7.692199998928118,0.0
fixed_size,dense,20,2,q_0062,tabular,1.0,0.14285714285714285,0.4523868728047175,1.0,0.0,0.0,0.0,0.0,0.0,7.692199998928118,0.0
fixed_size,dense,1,2,q_0063,tabular,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.750600000392296,0.0
fixed_size,dense,3,2,q_0063,tabular,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.750600000392296,0.0
fixed_size,dense,5,2,q_0063,tabular,1.0,0.25,0.43067655807339306,1.0,0.0,0.0,0.0,0.0,0.0,10.750600000392296,0.0
fixed_size,dense,10,2,q_0063,tabular,1.0,0.25,0.5256940434743352,1.0,0.0,0.0,0.0,0.0,0.0,10.750600000392296,0.0
fixed_size,dense,20,2,q_0063,tabular,1.0,0.25,0.5256940434743352,1.0,0.0,0.0,0.0,0.0,0.0,10.750600000392296,0.0
fixed_size,dense,1,2,q_0064,tabular,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.628100000758423,0.0
fixed_size,dense,3,2,q_0064,tabular,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,10.628100000758423,0.0
fixed_size,dense,5,2,q_0064,tabular,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,10.628100000758423,0.0
fixed_size,dense,10,2,q_0064,tabular,1.0,0.3333333333333333,0.5249810332008933,1.0,0.0,0.0,0.0,0.0,0.0,10.628100000758423,0.0
fixed_size,dense,20,2,q_0064,tabular,1.0,0.3333333333333333,0.5249810332008933,1.0,0.0,0.0,0.0,0.0,0.0,10.628100000758423,0.0
fixed_size,dense,1,2,q_0065,tabular,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.410500000536558,0.0
fixed_size,dense,3,2,q_0065,tabular,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.410500000536558,0.0
fixed_size,dense,5,2,q_0065,tabular,1.0,0.25,0.43067655807339306,1.0,0.0,0.0,0.0,0.0,0.0,8.410500000536558,0.0
fixed_size,dense,10,2,q_0065,tabular,1.0,0.25,0.45749452618986164,1.0,0.0,0.0,0.0,0.0,0.0,8.410500000536558,0.0
fixed_size,dense,20,2,q_0065,tabular,1.0,0.25,0.45749452618986164,1.0,0.0,0.0,0.0,0.0,0.0,8.410500000536558,0.0
fixed_size,dense,1,2,q_0066,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.620399998515495,0.0
fixed_size,dense,3,2,q_0066,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.620399998515495,0.0
fixed_size,dense,5,2,q_0066,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.620399998515495,0.0
fixed_size,dense,10,2,q_0066,tabular,1.0,1.0,0.972664731083356,1.0,0.0,0.0,0.0,0.0,0.0,10.620399998515495,0.0
fixed_size,dense,20,2,q_0066,tabular,1.0,1.0,0.9372341442930016,1.0,0.0,0.0,0.0,0.0,0.0,10.620399998515495,0.0
fixed_size,dense,1,2,q_0067,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.050199999270262,0.0
fixed_size,dense,3,2,q_0067,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.050199999270262,0.0
fixed_size,dense,5,2,q_0067,tabular,1.0,1.0,0.9674679834891693,1.0,0.0,0.0,0.0,0.0,0.0,13.050199999270262,0.0
fixed_size,dense,10,2,q_0067,tabular,1.0,1.0,0.9199753853803092,1.0,0.0,0.0,0.0,0.0,0.0,13.050199999270262,0.0
fixed_size,dense,20,2,q_0067,tabular,1.0,1.0,0.8856299539836864,1.0,0.0,0.0,0.0,0.0,0.0,13.050199999270262,0.0
fixed_size,dense,1,2,q_0068,tabular,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.780099999465165,0.0
fixed_size,dense,3,2,q_0068,tabular,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.780099999465165,0.0
fixed_size,dense,5,2,q_0068,tabular,1.0,0.25,0.43067655807339306,1.0,0.0,0.0,0.0,0.0,0.0,10.780099999465165,0.0
fixed_size,dense,10,2,q_0068,tabular,1.0,0.25,0.43067655807339306,1.0,0.0,0.0,0.0,0.0,0.0,10.780099999465165,0.0
fixed_size,dense,20,2,q_0068,tabular,1.0,0.25,0.43067655807339306,1.0,0.0,0.0,0.0,0.0,0.0,10.780099999465165,0.0
fixed_size,dense,1,2,q_0069,tabular,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592700000212062,0.0
fixed_size,dense,3,2,q_0069,tabular,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,9.592700000212062,0.0
fixed_size,dense,5,2,q_0069,tabular,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,9.592700000212062,0.0
fixed_size,dense,10,2,q_0069,tabular,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,9.592700000212062,0.0
fixed_size,dense,20,2,q_0069,tabular,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,9.592700000212062,0.0
fixed_size,dense,1,2,q_0070,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.843800000453484,0.0
fixed_size,dense,3,2,q_0070,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.843800000453484,0.0
fixed_size,dense,5,2,q_0070,tabular,1.0,1.0,0.8503449055347546,1.0,0.0,0.0,0.0,0.0,0.0,9.843800000453484,0.0
fixed_size,dense,10,2,q_0070,tabular,1.0,1.0,0.8503449055347546,1.0,0.0,0.0,0.0,0.0,0.0,9.843800000453484,0.0
fixed_size,dense,20,2,q_0070,tabular,1.0,1.0,0.7681402000657982,1.0,0.0,0.0,0.0,0.0,0.0,9.843800000453484,0.0
fixed_size,dense,1,2,q_0071,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.110999999800697,0.0
fixed_size,dense,3,2,q_0071,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.110999999800697,0.0
fixed_size,dense,5,2,q_0071,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.110999999800697,0.0
fixed_size,dense,10,2,q_0071,tabular,1.0,1.0,0.7529716549381368,1.0,0.0,0.0,0.0,0.0,0.0,11.110999999800697,0.0
fixed_size,dense,20,2,q_0071,tabular,1.0,1.0,0.7249269216188043,1.0,0.0,0.0,0.0,0.0,0.0,11.110999999800697,0.0
fixed_size,dense,1,2,q_0072,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.351100000159931,0.0
fixed_size,dense,3,2,q_0072,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.351100000159931,0.0
fixed_size,dense,5,2,q_0072,tabular,1.0,1.0,0.8503449055347546,1.0,0.0,0.0,0.0,0.0,0.0,12.351100000159931,0.0
fixed_size,dense,10,2,q_0072,tabular,1.0,1.0,0.8503449055347546,1.0,0.0,0.0,0.0,0.0,0.0,12.351100000159931,0.0
fixed_size,dense,20,2,q_0072,tabular,1.0,1.0,0.8503449055347546,1.0,0.0,0.0,0.0,0.0,0.0,12.351100000159931,0.0
fixed_size,dense,1,2,q_0073,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.365600001023267,0.0
fixed_size,dense,3,2,q_0073,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.365600001023267,0.0
fixed_size,dense,5,2,q_0073,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.365600001023267,0.0
fixed_size,dense,10,2,q_0073,tabular,1.0,1.0,0.9447176050778178,1.0,0.0,0.0,0.0,0.0,0.0,10.365600001023267,0.0
fixed_size,dense,20,2,q_0073,tabular,1.0,1.0,0.8979825467590626,1.0,0.0,0.0,0.0,0.0,0.0,10.365600001023267,0.0
fixed_size,dense,1,2,q_0074,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.544199998344993,0.0
fixed_size,dense,3,2,q_0074,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.544199998344993,0.0
fixed_size,dense,5,2,q_0074,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.544199998344993,0.0
fixed_size,dense,10,2,q_0074,tabular,1.0,1.0,0.9842184869190973,1.0,0.0,0.0,0.0,0.0,0.0,9.544199998344993,0.0
fixed_size,dense,20,2,q_0074,tabular,1.0,1.0,0.9741228011176798,1.0,0.0,0.0,0.0,0.0,0.0,9.544199998344993,0.0
fixed_size,dense,1,2,q_0075,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.35290000072564,0.0
fixed_size,dense,3,2,q_0075,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.35290000072564,0.0
fixed_size,dense,5,2,q_0075,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.35290000072564,0.0
fixed_size,dense,10,2,q_0075,tabular,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.35290000072564,0.0
fixed_size,dense,20,2,q_0075,tabular,1.0,1.0,0.9344056023471043,1.0,0.0,0.0,0.0,0.0,0.0,10.35290000072564,0.0
fixed_size,dense,1,2,q_0076,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.695999999981723,0.0
fixed_size,dense,3,2,q_0076,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.695999999981723,0.0
fixed_size,dense,5,2,q_0076,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.695999999981723,0.0
fixed_size,dense,10,2,q_0076,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.695999999981723,0.0
fixed_size,dense,20,2,q_0076,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.695999999981723,0.0
fixed_size,dense,1,2,q_0077,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.181800001097145,0.0
fixed_size,dense,3,2,q_0077,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.181800001097145,0.0
fixed_size,dense,5,2,q_0077,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.181800001097145,0.0
fixed_size,dense,10,2,q_0077,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.181800001097145,0.0
fixed_size,dense,20,2,q_0077,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,14.181800001097145,0.0
fixed_size,dense,1,2,q_0078,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.09669999984908,0.0
fixed_size,dense,3,2,q_0078,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.09669999984908,0.0
fixed_size,dense,5,2,q_0078,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.09669999984908,0.0
fixed_size,dense,10,2,q_0078,cross_reference,1.0,1.0,0.8315546295836225,1.0,0.0,0.0,0.0,0.0,0.0,10.09669999984908,0.0
fixed_size,dense,20,2,q_0078,cross_reference,1.0,1.0,0.8315546295836225,1.0,0.0,0.0,0.0,0.0,0.0,10.09669999984908,0.0
fixed_size,dense,1,2,q_0079,cross_reference,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.798800001386553,0.0
fixed_size,dense,3,2,q_0079,cross_reference,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,8.798800001386553,0.0
fixed_size,dense,5,2,q_0079,cross_reference,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,8.798800001386553,0.0
fixed_size,dense,10,2,q_0079,cross_reference,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,8.798800001386553,0.0
fixed_size,dense,20,2,q_0079,cross_reference,1.0,0.3333333333333333,0.5,1.0,0.0,0.0,0.0,0.0,0.0,8.798800001386553,0.0
fixed_size,dense,1,2,q_0080,cross_reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.808799999722396,0.0
fixed_size,dense,3,2,q_0080,cross_reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.808799999722396,0.0
fixed_size,dense,5,2,q_0080,cross_reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.808799999722396,0.0
fixed_size,dense,10,2,q_0080,cross_reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.808799999722396,0.0
fixed_size,dense,20,2,q_0080,cross_reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.808799999722396,0.0
fixed_size,dense,1,2,q_0081,cross_reference,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.57050000054005,0.0
fixed_size,dense,3,2,q_0081,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,10.57050000054005,0.0
fixed_size,dense,5,2,q_0081,cross_reference,1.0,0.5,0.6509209298071326,1.0,0.0,0.0,0.0,0.0,0.0,10.57050000054005,0.0
fixed_size,dense,10,2,q_0081,cross_reference,1.0,0.5,0.6509209298071326,1.0,0.0,0.0,0.0,0.0,0.0,10.57050000054005,0.0
fixed_size,dense,20,2,q_0081,cross_reference,1.0,0.5,0.6509209298071326,1.0,0.0,0.0,0.0,0.0,0.0,10.57050000054005,0.0
fixed_size,dense,1,2,q_0082,cross_reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.237499998969724,0.0
fixed_size,dense,3,2,q_0082,cross_reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.237499998969724,0.0
fixed_size,dense,5,2,q_0082,cross_reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.237499998969724,0.0
fixed_size,dense,10,2,q_0082,cross_reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.237499998969724,0.0
fixed_size,dense,20,2,q_0082,cross_reference,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.237499998969724,0.0
fixed_size,dense,1,2,q_0083,cross_reference,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.426799999957439,0.0
fixed_size,dense,3,2,q_0083,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,12.426799999957439,0.0
fixed_size,dense,5,2,q_0083,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,12.426799999957439,0.0
fixed_size,dense,10,2,q_0083,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,12.426799999957439,0.0
fixed_size,dense,20,2,q_0083,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,12.426799999957439,0.0
fixed_size,dense,1,2,q_0084,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.144600000581704,0.0
fixed_size,dense,3,2,q_0084,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.144600000581704,0.0
fixed_size,dense,5,2,q_0084,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.144600000581704,0.0
fixed_size,dense,10,2,q_0084,cross_reference,1.0,1.0,0.8175295903539445,1.0,0.0,0.0,0.0,0.0,0.0,9.144600000581704,0.0
fixed_size,dense,20,2,q_0084,cross_reference,1.0,1.0,0.7166578746286205,1.0,0.0,0.0,0.0,0.0,0.0,9.144600000581704,0.0
fixed_size,dense,1,2,q_0085,cross_reference,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.252700000113691,0.0
fixed_size,dense,3,2,q_0085,cross_reference,1.0,0.5,0.6309297535714575,1.0,0.0,0.0,0.0,0.0,0.0,11.252700000113691,0.0
fixed_size,dense,5,2,q_0085,cross_reference,1.0,0.5,0.6240505200038379,1.0,0.0,0.0,0.0,0.0,0.0,11.252700000113691,0.0
fixed_size,dense,10,2,q_0085,cross_reference,1.0,0.5,0.6240505200038379,1.0,0.0,0.0,0.0,0.0,0.0,11.252700000113691,0.0
fixed_size,dense,20,2,q_0085,cross_reference,1.0,0.5,0.5880960984623154,1.0,0.0,0.0,0.0,0.0,0.0,11.252700000113691,0.0
fixed_size,dense,1,2,q_0086,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.710800001310417,0.0
fixed_size,dense,3,2,q_0086,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.710800001310417,0.0
fixed_size,dense,5,2,q_0086,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.710800001310417,0.0
fixed_size,dense,10,2,q_0086,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.710800001310417,0.0
fixed_size,dense,20,2,q_0086,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,11.710800001310417,0.0
fixed_size,dense,1,2,q_0087,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.362900000269292,0.0
fixed_size,dense,3,2,q_0087,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.362900000269292,0.0
fixed_size,dense,5,2,q_0087,cross_reference,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.362900000269292,0.0
